segment_id,segment_name,corridor_id,corridor_name,period_start,period_end,source_mode,vehicle_count_semantics,calculation_mode,quality_status,tsp_kg_h,nox_kg_h,so2_kg_h,hc_kg_h,co_kg_h,co2_kg_h,ch4_kg_h,n2o_kg_h,car_vehicles_h,motorcycle_vehicles_h,bus_vehicles_h,truck_vehicles_h,car_vkt_km_h,motorcycle_vkt_km_h,bus_vkt_km_h,truck_vkt_km_h,observed_at,processed_at,calculation_version,source_cameras,source_streams,source_observation_count,observation_duration_seconds,calculation_metadata
SEG-0079,Jalan Perintis Kemerdekaan,SEG-0079,Jalan Perintis Kemerdekaan,2026-09-11T17:25:00+00:00,2026-09-11T17:26:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0037547999999999995,0.0319158,0.0024942600000000003,0.0034866000000000003,0.029502,8.507304,0.00016091999999999997,8.3142e-05,0.0,0.0,6.0,0.0,0.0,0.0,2.682,0.0,2026-09-11T17:25:29.664045+00:00,2026-09-11T17:48:39.473522+00:00,2,"[""atcs_gambiran_barat""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.447, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""f38dac8835406b94e1b733bfd5ee07c70730920191155edf1c129bb22ce2e2f4"", ""selection_note"": null}"
SEG-0081,Jalan Ngeksigondo,SEG-0081,Jalan Ngeksigondo,2026-09-11T17:25:00+00:00,2026-09-11T17:26:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0016761599999999999,0.00202536,5.5871999999999996e-05,0.0412056,0.097776,22.20912,0.0018158400000000002,1.3967999999999999e-05,0.0,12.0,0.0,0.0,0.0,6.984,0.0,0.0,2026-09-11T17:25:29.683361+00:00,2026-09-11T17:48:32.509247+00:00,2,"[""atcs_basen""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.582, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""820c9d40f18b4547d635122648ee29e9fa366698e7883b699cccb7d6622f4ffe"", ""selection_note"": null}"
SEG-0092,Jalan Rejowinangun,SEG-0092,Jalan Rejowinangun,2026-09-11T17:25:00+00:00,2026-09-11T17:26:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11T17:25:29.694156+00:00,2026-09-11T17:48:39.305489+00:00,2,"[""atcs_rejowinangun_timur""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.63, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""43b7f6c7e3727b6fcda86ad9392b2d55e9dbd973f4a5ca2810fb6ecc8b21ef13"", ""selection_note"": null}"
SEG-0135,Jalan Kenari,SEG-0135,Jalan Kenari,2026-09-11T17:25:00+00:00,2026-09-11T17:26:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.000146,0.0292,0.0003796,0.0584,0.584,46.428,0.0010220000000000001,7.3e-05,20.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,2026-09-11T17:25:29.649196+00:00,2026-09-11T17:48:33.519431+00:00,2,"[""atcs_amongrogo_timur""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.73, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""9815cde0a10813ba991c7ba26978846338c410085a1b06d8642ed7a3616a36f9"", ""selection_note"": null}"
SEG-0012,Jalan Cornelis Simanjuntak,SEG-0012,Jalan Cornelis Simanjuntak,2026-09-11T17:24:00+00:00,2026-09-11T17:25:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.007632,0.009222,0.0002544,0.18762,0.4452,101.124,0.008268000000000001,6.36e-05,0.0,40.0,0.0,0.0,0.0,31.8,0.0,0.0,2026-09-11T17:24:34.906635+00:00,2026-09-11T17:25:44.715858+00:00,2,"[""atcs_terban_barat""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.795, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""2c35ad62bbb348b93da28ecb1ae9c0dc54e6325560f1a724a7c91223cbe0776a"", ""selection_note"": null}"
SEG-0028,Jalan Margo Utomo,SEG-0028,Jalan Margo Utomo,2026-09-11T17:24:00+00:00,2026-09-11T17:25:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.020887999999999997,0.177548,0.0138756,0.019396,0.16412000000000002,47.32624,0.0008952,0.00046252,0.0,0.0,20.0,0.0,0.0,0.0,14.92,0.0,2026-09-11T17:24:44.910326+00:00,2026-09-11T17:25:45.047966+00:00,2,"[""atcs_tugu""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.746, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""85629a686e3e948516c254bc366f305636a06834e9c2988c754e027ac387d911"", ""selection_note"": null}"
SEG-0041,Jalan Haji Oemar Said Cokroaminoto,SEG-0041,Jalan Haji Oemar Said Cokroaminoto,2026-09-11T17:24:00+00:00,2026-09-11T17:25:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11T17:24:34.933918+00:00,2026-09-11T17:25:45.294867+00:00,2,"[""atcs_bpk""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.746, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""89531ec00a6697cb52d4eef2680e567b36b82a68eb4597f35b8cba3b55c4f770"", ""selection_note"": null}"
SEG-0045,Jalan R.E. Martadinata,SEG-0045,Jalan R.E. Martadinata,2026-09-11T17:24:00+00:00,2026-09-11T17:25:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.004492800000000001,0.005428800000000001,0.00014976000000000003,0.11044800000000002,0.26208000000000004,59.52960000000001,0.0048672,3.744000000000001e-05,0.0,20.0,0.0,0.0,0.0,18.720000000000002,0.0,0.0,2026-09-11T17:24:34.921534+00:00,2026-09-11T17:25:45.548906+00:00,2,"[""atcs_wirobrajan""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.936, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""3c89c677dc7887a41043ec0be3889f05321cfb160c937dbee97ea010651f34ee"", ""selection_note"": null}"
SEG-0061,Jalan Bhayangkara,SEG-0061,Jalan Bhayangkara,2026-09-11T17:24:00+00:00,2026-09-11T17:25:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11T17:24:34.948591+00:00,2026-09-11T17:25:46.384917+00:00,2,"[""atcs_pkumuh""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.667, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""4742db7db8a9a312a9a16dd3e437ff50e6b0e44062a3d2167a0a01f7d74cfd44"", ""selection_note"": null}"
SEG-0062,Jalan Panembahan Senopati,SEG-0062,Jalan Panembahan Senopati,2026-09-11T17:24:00+00:00,2026-09-11T17:25:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0065856000000000005,0.0346752,0.0005644800000000001,0.21235200000000004,0.9139200000000001,128.2176,0.007929600000000002,0.00012096000000000001,20.0,40.0,0.0,0.0,13.440000000000001,26.880000000000003,0.0,0.0,2026-09-11T17:24:34.942287+00:00,2026-09-11T17:25:46.048395+00:00,2,"[""malioboro_nol_km_timur""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.672, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""c51605bfa8bc5595fda4fc620da73c7427024854c8bef8d1c96c537098d42ad7"", ""selection_note"": null}"
SEG-0083,Jalan Brigadir Jenderal Katamso,SEG-0083,Jalan Brigadir Jenderal Katamso,2026-09-11T17:24:00+00:00,2026-09-11T17:25:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.007537799999999999,0.09725239999999999,0.0013893199999999999,0.351764,2.18744,235.002,0.010789400000000001,0.00028082,60.0,40.0,0.0,0.0,44.339999999999996,29.56,0.0,0.0,2026-09-11T17:24:34.915406+00:00,2026-09-11T17:25:46.206847+00:00,2,"[""atcs_ibu_ruswo""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.739, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""8363ec89567f8ca232e033bb99fc784753ce9aaf426ace0dc34fe4211d1e759c"", ""selection_note"": ""duplicate_stream_camera_deduped"", ""dropped_cameras"": {""default"": [""atcs_gondomanan""]}}"
SEG-0116,Jalan Lowanu,SEG-0116,Jalan Lowanu,2026-09-11T17:24:00+00:00,2026-09-11T17:25:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,6.371999999999999e-05,0.012744,0.00016567199999999998,0.025488,0.25488,20.26296,0.00044604000000000003,3.1859999999999997e-05,12.0,0.0,0.0,0.0,6.372,0.0,0.0,0.0,2026-09-11T17:24:44.898140+00:00,2026-09-11T17:25:44.910490+00:00,2,"[""atcs_wirosaban_barat""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.531, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""7bbdba9ee92f980f04bb727c0d550941a3ad38b429bf32314dacfb037a0b2296"", ""selection_note"": null}"
SEG-0128,Jalan Faridan Muridan Noto,SEG-0128,Jalan Faridan Muridan Noto,2026-09-11T17:24:00+00:00,2026-09-11T17:25:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.00011399999999999999,0.022799999999999997,0.00029639999999999994,0.045599999999999995,0.45599999999999996,36.251999999999995,0.0007979999999999999,5.6999999999999996e-05,20.0,0.0,0.0,0.0,11.399999999999999,0.0,0.0,0.0,2026-09-11T17:24:34.927310+00:00,2026-09-11T17:25:44.437080+00:00,2,"[""kotabaru_fm_noto_raminten""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.57, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""8278a54f763cdf028e5a18926d27a5abadfb3cf8c4af717d752769721ebaa38d"", ""selection_note"": null}"
SEG-0130,Jalan Ahmad Jajuli,SEG-0130,Jalan Ahmad Jajuli,2026-09-11T17:24:00+00:00,2026-09-11T17:25:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0050078,0.0263676,0.00042924000000000006,0.16147600000000004,0.69496,97.4988,0.006029800000000001,9.198000000000001e-05,20.0,40.0,0.0,0.0,10.22,20.44,0.0,0.0,2026-09-11T17:24:34.896615+00:00,2026-09-11T17:25:45.780999+00:00,2,"[""kotabaru_ahmad_jazuli""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.511, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""232ef67f245dd7b7ea288039e9039cc07132f1fb2ab6259c34d9e60985b17ef5"", ""selection_note"": null}"
SEG-0003,Jalan Magelang,SEG-0003,Jalan Magelang,2026-09-11T14:03:00+00:00,2026-09-11T14:04:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.032516399999999994,0.28619920000000004,0.012046159999999998,0.40336800000000006,1.4460880000000003,261.66784,0.0153664,0.00060368,20.0,80.0,0.0,20.0,13.72,54.88,0.0,13.72,2026-09-11T14:03:28.701736+00:00,2026-09-11T14:04:31.280717+00:00,2,"[""atcs_borobudur_plaza""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.686, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""db13a92ef1b579ac6f0d3c677a9767b8622d8db479f2430f004cbd09a78261b8"", ""selection_note"": null}"
SEG-0017,Jalan Profesor Doktor Herman Johannes,SEG-0017,Jalan Profesor Doktor Herman Johannes,2026-09-11T14:03:00+00:00,2026-09-11T14:04:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,5.58e-05,0.01116,0.00014508,0.02232,0.22319999999999998,17.744400000000002,0.00039060000000000006,2.79e-05,12.0,0.0,0.0,0.0,5.58,0.0,0.0,0.0,2026-09-11T14:03:28.672374+00:00,2026-09-11T14:04:31.112358+00:00,2,"[""atcs_galeria""]","[""default""]",1,300.0,"{""stream_durations_seconds"": {""default"": 300.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.465, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""df6e547ea76d01d90880b23594f5126b32c4118858b437da27fc7e875b09681f"", ""selection_note"": null}"
SEG-0018,Jalan Urip Sumoharjo,SEG-0018,Jalan Urip Sumoharjo,2026-09-11T14:03:00+00:00,2026-09-11T14:04:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.01103088,0.05808096000000001,0.0009455039999999999,0.35568960000000005,1.530816,214.76448000000002,0.01328208,0.000202608,24.0,48.0,0.0,0.0,22.512,45.024,0.0,0.0,2026-09-11T14:03:28.746022+00:00,2026-09-11T14:04:31.473628+00:00,2,"[""atcs_urip_sumoharjo""]","[""default""]",1,300.0,"{""stream_durations_seconds"": {""default"": 300.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.938, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""0d9eed12a9339f697e35095ff78993e6ba1160da89beec3ddf3027b48dcf447a"", ""selection_note"": null}"
SEG-0029,Jalan Yos Sudarso,SEG-0029,Jalan Yos Sudarso,2026-09-11T14:03:00+00:00,2026-09-11T14:04:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.01044,0.09563039999999999,0.0014198399999999997,0.41342399999999996,2.25504,265.5936,0.0137808,0.00029232,60.0,60.0,0.0,0.0,41.76,41.76,0.0,0.0,2026-09-11T14:03:28.690320+00:00,2026-09-11T14:04:30.687992+00:00,2,"[""kotabaru_wardhani""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.696, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""017a7d547b1369383c4b896ae35bdda170bd619c42944c15ef65a194d0a2af67"", ""selection_note"": null}"
SEG-0053,Jalan Melati Wetan,SEG-0053,Jalan Melati Wetan,2026-09-11T14:03:00+00:00,2026-09-11T14:04:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11T14:03:46.365818+00:00,2026-09-11T14:04:31.330601+00:00,2,"[""atcs_apmd""]","[""default""]",1,300.0,"{""stream_durations_seconds"": {""default"": 300.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.776, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""66d5cb97936e8099cafa3debbd95e14ac7655d206c9f5abbd404ab225e957618"", ""selection_note"": null}"
SEG-0063,Jalan Sultan Agung,SEG-0063,Jalan Sultan Agung,2026-09-11T14:03:00+00:00,2026-09-11T14:04:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0242238,0.23880200000000001,0.01642408,0.091054,0.8761800000000001,109.12736,0.0022334,0.0006184799999999999,20.0,0.0,20.0,0.0,17.18,0.0,17.18,0.0,2026-09-11T14:03:28.722452+00:00,2026-09-11T14:04:30.890140+00:00,2,"[""atcs_permata""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.859, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""24e9949633cc5e287ab7dc0c86c2e0748feb0ae5f3e6ad9c7609bef5ac8b10ed"", ""selection_note"": null}"
SEG-0069,Jalan Bugisan,SEG-0069,Jalan Bugisan,2026-09-11T14:03:00+00:00,2026-09-11T14:04:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11T14:03:46.358928+00:00,2026-09-11T14:04:30.979898+00:00,2,"[""atcs_patangpuluhan""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.467, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""618fc9633399596fcc1b568866f3596925056f7f0e5a2eeab22ca8e462a0849d"", ""selection_note"": null}"
SEG-0073,Jalan Sugeng Jeroni,SEG-0073,Jalan Sugeng Jeroni,2026-09-11T14:03:00+00:00,2026-09-11T14:04:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11T14:03:28.716192+00:00,2026-09-11T14:04:31.182221+00:00,2,"[""atcs_jokteng_kulon""]","[""default""]",1,300.0,"{""stream_durations_seconds"": {""default"": 300.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.731, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""643f711bec8aeb0f4f42b06347e12c39ae20681531a792d31d09bbf417dd14b3"", ""selection_note"": null}"
SEG-0082,Jalan Brigadir Jenderal Katamso,SEG-0082,Jalan Brigadir Jenderal Katamso,2026-09-11T14:03:00+00:00,2026-09-11T14:04:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.00895668,0.09896688,0.001436616,0.3866448,2.2702080000000002,253.80216,0.01232652,0.000292644,60.0,48.0,0.0,0.0,44.339999999999996,35.472,0.0,0.0,2026-09-11T14:03:28.738232+00:00,2026-09-11T14:04:30.757640+00:00,2,"[""atcs_mantrigawen""]","[""default""]",1,300.0,"{""stream_durations_seconds"": {""default"": 300.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.739, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""18545fa09e2740fa7906cd6b7147b94741868915eeb81b910e86ac6b8e5c350f"", ""selection_note"": null}"
SEG-0112,Jalan Sisingamangaraja,SEG-0112,Jalan Sisingamangaraja,2026-09-11T14:03:00+00:00,2026-09-11T14:04:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.0110694,0.09601247999999998,0.0058143479999999996,0.12292859999999999,0.693294,92.586792,0.00419472,0.00026217,12.0,12.0,6.0,0.0,11.652,11.652,5.826,0.0,2026-09-11T14:03:28.730931+00:00,2026-09-11T14:04:31.403719+00:00,2,"[""atcs_pasar_telo_utara""]","[""default""]",1,600.0,"{""stream_durations_seconds"": {""default"": 600.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.971, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""107f310776567522918481bdba259e204e3ec1c7738cbb765ac56b6b6e4b0c67"", ""selection_note"": null}"
SEG-0135,Jalan Kenari,SEG-0135,Jalan Kenari,2026-09-11T14:03:00+00:00,2026-09-11T14:04:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.000146,0.0292,0.0003796,0.0584,0.584,46.428,0.0010220000000000001,7.3e-05,20.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,2026-09-11T14:03:28.708322+00:00,2026-09-11T14:04:30.579940+00:00,2,"[""atcs_amongrogo_timur""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.73, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""e4fea700b9fb531206e4509a2104834d9e00025f32ecfc43f4a1a2c507ee7de5"", ""selection_note"": null}"
SEG-0002,Jalan Kyai Mojo,SEG-0002,Jalan Kyai Mojo,2026-09-11T14:01:00+00:00,2026-09-11T14:02:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.015729,0.082818,0.0013482000000000001,0.5071800000000001,2.1828000000000003,306.234,0.018939,0.00028890000000000003,60.0,120.0,0.0,0.0,32.1,64.2,0.0,0.0,2026-09-11T14:01:14.669860+00:00,2026-09-11T14:02:31.484285+00:00,2,"[""atcs_kiai_mojo""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.535, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""bb4fa46182ff617848b07e1584e013c421fc2361877c5d61b107e2bf79fc0f55"", ""selection_note"": null}"
SEG-0012,Jalan Cornelis Simanjuntak,SEG-0012,Jalan Cornelis Simanjuntak,2026-09-11T14:01:00+00:00,2026-09-11T14:02:00+00:00,LIVE,snapshot_occupancy,live_occupancy_estimate,estimated,0.023691000000000004,0.186666,0.0028301999999999997,0.88086,4.5156,556.182,0.030369000000000004,0.0005883,100.0,120.0,0.0,0.0,79.5,95.4,0.0,0.0,2026-09-11T14:01:14.661588+00:00,2026-09-11T14:02:31.398512+00:00,2,"[""atcs_terban_barat""]","[""default""]",1,180.0,"{""stream_durations_seconds"": {""default"": 180.0}, ""emission_factor_set"": ""proposal_tier2_g_per_vehicle_km_v1"", ""control_efficiency_percent"": 0.0, ""road_length_km"": 0.795, ""volume_basis"": ""occupancy_extrapolation"", ""flow_exit_policy"": null, ""observation_signature"": ""1c275d0c7d9d4a0389577a0ae0fb3f84a0e23a0848452ee76b200934fd58be99"", ""selection_note"": null}"
